Smiles,Value
COc1cc(CNCCCCN2CCN(Cc3ccccc3)CC2)ccc1O,137.0
COc1cc(C2CC(=O)c3ccccc3O2)ccc1O,138.0
COc1cc(CNCCCCN2CCN(Cc3ccccc3)CC2)cc(OC)c1OC,138.0
COc1ccc2cc3[n+](cc2c1OCCCNc1ccccc1)CCc1cc2c(cc1-3)OCO2,138.0
C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,138.0
COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(Cc2ccc(O)c(O)c2)CC1,138.0
OC(/C=C/c1ccc(O)cc1)=NCCCCN=c1c2c([nH]c3ccccc13)CCCC2,139.0
Cc1nc(C)c(COc2ccc(/C=C/C(O)=NCCCCN=c3c4c([nH]c5ccccc35)CCCC4)cc2OCc2nc(C)c(C)nc2C)nc1C,139.0
CN(CCCOc1ccc2c(=O)c3cccnc3oc2c1)Cc1cccc(OC(O)=NCCCCCCCN2CCOCC2)c1,139.0
C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)CCCCO3)CC1,139.0
O=C(c1cccc(F)c1)N1CCC(C(O)=NCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)CC1,139.0
CN(CCCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1.Cl,139.0
CC(=O)N(C)[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(C)CSC(C(C)C)=N[C@H]5CC[C@@]45C[C@@]35C(=O)C[C@]12C,139.0
CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCCN=c4c5c([nH]c6cc(Cl)ccc46)CCCC5)c3C(C1)C2,139.0
O=c1ccc2ccc(OCCCCCN3CCN(CCN=c4c5c([nH]c6ccccc46)CCCC5)CC3)cc2o1,139.0
Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,140.0
C[O+]=C1C=CC2=CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3OC1=C24,140.0
Nc1c2c(nc3c1C(c1cccc([N+](=O)[O-])c1)n1c(=O)c4ccccc4c(=O)n1-3)CCCC2,140.0
Cc1ccc(CN(C(=O)/C=C/C(=O)N(Cc2ccc(C)cc2)c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,140.0
COc1ccc(C2CC(=O)c3ccccc3O2)cc1O,140.0
COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCCC3)cc1)C2,140.0
Cc1cc(C)c(S(=O)(=O)Nc2ccc(C3C4=C(CC(C)(C)CC4=O)N(c4ccc(Br)cc4)C4=C3C(=O)CC(C)(C)C4)cc2)c(C)c1,140.0
CCCCN(CCCC)CCCCCCCCOc1ccc(CN(CC)CC)cc1,140.0
C=CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,140.0
O=C1c2ccccc2-c2nccc3cc(OCCCN4CCCCC4)cc1c23,140.0
COc1ccc(-n2ccc3cccc(=[O+]C)c-3c2)cc1.[Br-],140.0
c1ccc(CN2CCN(CCNCc3cccnc3)CC2)cc1,140.0
CCN(CCCCOc1ccc(-c2coc3cc(OCCCCN(CC)Cc4ccccc4OC)cc(O)c3c2=O)cc1)Cc1ccccc1OC,140.0
CCN=C1CCc2c1n(C)c1ccc(OC(O)=NC)c(Br)c21,140.0
Nc1c2c(nc3c1C(c1ccccc1Br)c1ccc4cccnc4c1O3)CCCC2,140.0
Cn1c(CNCc2ccccc2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,140.0
Cc1ccc(NCC[C@@H]2CCCN3CCCC[C@H]23)c2c(=O)c3ccccc3oc12,140.0
CCN(CC)CCCCCCCCOc1ccc(CN(CC)CC)cc1,140.0
Nc1c2c(cc3c1C(c1ccccc1)c1c(n[nH]c1-c1ccccc1)O3)CCCC2,140.0
[Br-].[Br-].c1cc[n+](CCCCCCCC[n+]2ccc3ccccc3c2)cc1,140.0
CCN(CC)Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1,140.0
Cc1ccc(NCCC[C@@H]2CCCN3CCCC[C@H]23)c2c(=O)c3ccccc3oc12,140.0
CC/N=C1\CCc2c1n(C)c1ccc(OC(O)=NC)c(Br)c21,140.0
COc1cc2c(cc1OC)C(=O)C(C(=O)Nc1ccc(Br)cc1)C2,140.0
CCCN(CCC)c1cn(CCCOc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)nn1,140.0
OC(=NCCCN=c1c2c([nH]c3ccccc13)CCCC2)c1ccccc1F,140.69
O=C1C(=Cc2ccc(N3CCN(c4ccc(C(F)(F)F)cc4)CC3)cc2)C(=O)c2ccccc21,141.0
OC1C[N+]2(Cc3ccc(/C=C/c4ccc(C[N+]56CCC(CC5)C(O)C6)cc4)cc3)CCC1CC2.[Br-].[Br-],141.0
Nc1c2c(nc3c1C(c1cccc([N+](=O)[O-])c1)c1c(c4ccccc4oc1=O)O3)CCCC2,141.0
CN1CCN(CCC(O)=Nc2ccc3nc4c5[nH]c6ccccc6c5ccn4c(=O)c3c2)CC1,141.0
Cc1ccccc1N=C(O)Oc1ccc2c(c1)[C@@]1(C)CCOC1N2C,142.0
OC(=NCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccccc3O)[nH]c2c1,142.0
O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1Cc1ccccc1-2,142.0
COc1cccc(/C=C2\COc3cc(OCCCCCCN=c4c5c([nH]c6ccccc46)CCCC5)ccc3C2=O)c1,142.0
c1ccc2c(c1)CN1Cc3cc(OCCCN4CCCCC4)ccc3N=C21,142.0
CN(C)c1ccc(C(=O)NCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1.Cl,142.0
CCOc1cc2nc(CCN)[nH]c(=Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,142.0
Oc1ccc(CCOCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,142.0
Cc1cc(=NCCCCCCCCCCN=c2cc(C)[nH]c3ccccc23)c2ccccc2[nH]1,143.0
Oc1cc(O)c(-c2nnc(Nc3ccc(F)cc3)s2)cc1Cl,143.0
CCCCCCCN=C(O)Oc1ccc2c(c1)C1CCN(C)C2C1,143.0
CN[C@H](CCOc1ccc([N+](=O)[O-])cc1)c1ccc(OC(=O)N(C)C)cc1.Cl,143.0
O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc2ccc(O)cc2oc1=O,143.0
CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCCCN3CCCCC3)cc2)cc1,143.0
COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C(C)=O)cc1OC,144.0
COc1cc(C2CC(=O)c3ccccc3O2)cc([N+](=O)[O-])c1O,144.0
O=c1oc2cc(OCCN3CCN(CCCN=c4c5c([nH]c6ccccc46)CCCC5)CC3)ccc2c2c1CCCC2,144.0
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N=C(C)O)c(Cl)c3)CC2)nc1-c1ccccc1,144.0
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(O)=NCCCCCCCN=c1c3c([nH]c4ccccc14)CCCC3)O2,144.0
CCN(CC)CCCCCOc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1,144.0
CCN(CCCCCC=Nc1cc(O)c(NCCCCCCN(CC)Cc2ccco2)cc1O)Cc1ccco1,144.0
Cc1cccc(CN2CCC(CCN(C)C(=O)c3ccccc3)CC2)c1,144.88
O=C(CCC1CCN(Cc2cccc(F)c2)CC1)c1ccc2c(c1)NCCCC2,145.0
Cc1ccc2c(c1)C(=O)C(=O)N2C(=O)N(C)C,145.0
COc1cc(/C=C/C(O)=NCCCCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc(OC)c1OCc1nc(C)c(C)nc1C,145.0
O=C1CC(c2ccc(O)cc2)Oc2ccccc21,145.0
CC(C)c1ccc([N-]C(=O)Oc2ccc3c(c2)[C@]2(C)CC[N+](C)(C)C2[NH+]3C)cc1,145.0
COc1ccc2c(=O)c(C(O)=NCCC3CCN(Cc4ccccc4)CC3)coc2c1,145.0
C[N+]1(CCOc2cnc3c4c(cccc24)C(=O)c2ccccc2-3)CCCC1,145.0
COc1ccc(NCC2CCN(Cc3ccccc3)CC2)cc1OC,145.0
Oc1ccccc1CNCCN=c1c2c([nH]c3ccccc13)CCCC2,146.19
CN(CCCN=C(O)CCc1c[nH]c2ccccc12)CCCN=c1c2c([nH]c3ccccc13)CCCC2,147.0
NCCCCCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,147.0
O=C1CC(c2cccc(O)c2)Oc2ccccc21,147.0
CCNCc1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)CCC3,147.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccn3)CC1)C2,147.0
c1ccc2c3ccn(Cc4ccc(Cn5ccc6c7ccccc7[nH+]c-6c5)cc4)cc-3[nH+]c2c1,147.0
C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,147.0
OC(CN1CCCCC1)=Nc1ccc2nc(-c3cc4ccccc4[nH]3)nc(O)c2c1,147.9
Cc1cc(=NCCCCCCCN=c2cc(C)[nH]c3ccccc23)c2ccccc2[nH]1,148.0
CCCCCCN=C(O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,148.0
CC1Cc2ccccc2C1=O,148.0
O=C(CNc1ccc2oc(=O)ccc2c1)c1ccccc1,148.0
CN(Cc1ccccc1)Cc1ccc(-c2cc3cc([N+](=O)[O-])ccc3oc2=O)cc1,148.0
CN1CC[C@@]2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)[C@@H]12,148.0
CC(=NN=C(O)N=c1cc[nH]cc1)c1ccc(O)cc1,148.0
CCOC(=O)c1ccc2nc(-c3cccnc3)c3c(c2c1)NCCC3,148.0
O=C1c2ccc(Cl)c(N=C(O)CCCN3CCCCC3)c2-c2nccc3cccc1c23,148.0
COc1ccc(C(=O)CC(=O)CC2CCN(Cc3ccccc3)CC2)cc1OC,149.0
O=C1CC(c2ccccc2O)Oc2ccccc21,149.0
CCCC(C)n1cc(C(=O)C(F)F)cn1,149.0
Fc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,149.0
CCn1ncc2c(NC3CCCCC3)c(C(O)=NCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)cnc21,149.0
COc1ccc(-c2nc(C(=O)NCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)cc3c2[nH]c2ccccc23)cc1,149.0
O=C1c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1,149.97
CN=C(O)Oc1ccc2c(c1)[C@]1(C)CCN(C)O[C@@H]1N2C,150.0
COc1ccc(NC(S)=NCCC2CCN(Cc3ccccc3)CC2)cc1,150.0
CN=C(O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)[C@@H]1N2C,150.0
COc1cc2c(cc1OC)C[N+](C)(CCCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,150.0
COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N(C)C)cc1)C2,150.0
COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCCC3)cc1)C2,150.0
O=c1c2ccccc2nnn1Cc1ccc[n+](Cc2ccc(F)cc2)c1,150.0
O=c1c2ccccc2nnn1Cc1ccc[n+](Cc2ccccc2Br)c1,150.0
C[N+]12CCc3ccccc3C1c1ccc(OCCCCCCOc3ccc4c(c3)CC[N+]3(C)CCc5ccccc5C43)cc1CC2,150.0
O=C(NCCCCCCCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2)c1cc(=O)c2ccccc2o1,150.0
O=C(NCCCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2)c1cc(=O)c2ccccc2o1,150.0
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(O)=NCCN=c1c3c([nH]c4ccccc14)CCCC3)O2,150.0
C=CCC1=CC2Cc3[nH]c4ccccc4c(=N)c3C(C1)C2,150.0
O=C(CN1CCN(CCOc2ccc3ccc(=O)oc3c2)CC1)N=c1c2c([nH]c3ccccc13)CCCC2,150.0
O=C1c2ccccc2CC1CC1CCN(c2ccccc2)CC1,150.0
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(O)=NCCCCN=c1c3c([nH]c4cc(Cl)ccc14)CCCC3)O2,150.0
OC(/C=C/c1ccc(O)c(O)c1)=NCC(O)CN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,150.0
COc1cc2c(cc1OC)C(=O)C(=CCC1CCN(Cc3ccccc3)CC1)C2,150.0
Cc1cccc2nc3c(c(N)c12)CCCO3,150.0
Cc1ccc2cc(C3CC(c4cc(Cl)sc4Cl)=NN3)c(Cl)nc2c1,150.0
c1ccc(CCCCCN=c2c3c([nH]c4ccccc24)CCCC3)nc1,150.0
COc1cc(OC)c2c(=O)cc(C(=O)NCCCCCCCCCCN=c3c4c([nH]c5cc(Cl)cc(Cl)c35)CCCC4)oc2c1,150.0
Oc1c(CNCCCCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc(Cl)c2cccnc12,150.0
COc1cc(-c2nc3ccccc3s2)ccc1OCC(O)=NCCCN=c1c2c([nH]c3ccccc13)CCCC2,150.0
CN(C)Cc1ccc(CSCCN2C(=O)c3cccc4cc([N+](=O)[O-])cc(c34)C2=O)o1,150.0
CCN(CCCCCC=Nc1cc(O)c(NCCCN=C(O)CCCCC2CCSS2)cc1O)Cc1ccccc1OC,150.0
O=C1c2ccccc2-c2nccc3cc(OCCCCN4CCCCC4)cc1c23,150.0
COc1cc(=O)oc2cc(OCCN3CCN(CC(=O)N=c4c5c([nH]c6ccccc46)CCCC5)CC3)ccc12,150.0
COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN3CCCC3)cc1)C2,150.0
COc1c(O)cc(C(=O)O)cc1Cl,150.0
C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(O)nc1C2,150.0
Oc1ccc2c(n1)CCC[C@@H]2NCCCCCCCCCCN[C@H]1CCCc2nc(O)ccc21,151.0
CCN(CCCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O)Cc1ccccc1,151.0
COc1ccccc1/C=C1\COc2cc(OCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)ccc2C1=O,151.0
CSc1ccc(/C=C2/SC(=Nc3ccc4oc(=O)ccc4c3)N=C2O)cc1,151.0
COc1ccccc1SCCOc1c(OC)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2,151.0
O=C(CCC1CCN(Cc2ccc(Cl)cc2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,151.36
c1cc(=NCCCCCCCCCCN=c2cc[nH]cc2)cc[nH]1,152.0
COc1ccc2cc3[n+](cc2c1OCCC[n+]1cccc(C)c1)CCc1cc2c(cc1-3)OCO2,152.0
CCCC[NH+]=C(O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,152.0
CCCCN(CCC1CCCCCC1)Cc1cn(OC(=O)N(C)C)c2ccccc12,152.0
O=c1c2ccccc2[se]n1CCCCN=c1c2c([nH]c3ccccc13)CCCC2,152.0
CCCCCCCN=C(O)Oc1ccc2c(c1)C1CCN(CC)C2C1,153.0
OC(=Nc1cc(Cl)nc(Cl)c1)OCCCCCNCc1ccccc1,153.0
CCOC(=O)C1=C(c2ccccc2)Oc2nc3c(c(N)c2C1c1ccccc1Cl)CCCC3,153.0
O=c1cc(-c2ccccc2)oc2cc(OCCCN3CCN(CCCN=c4c5c([nH]c6ccccc46)CCCC5)CC3)ccc12,153.0
O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1CCC1CCN(Cc2ccccc2)CC1,153.0
CCN=C(S)Nc1cc(-n2cnc(CN(C)C)c2)ncn1,153.0
Cc1nc(C(=O)NCCCCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc2c1[nH]c1ccccc12,153.0
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ccc(C(F)(F)F)cc4)CC3)cc1)C2,153.0
O=C(CCCCCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,153.0
Cc1ccc(Nc2nc(N3CCN(c4ncccc4C#N)CC3)[nH]c(=Nc3cccc(C(F)(F)F)c3)n2)cc1,153.0
C=C(C)C(=O)N(CCCCN=c1c2ccccc2nc2n1CCCCCC2)CCCN=c1c2ccccc2nc2n1CCCCCC2,153.2
O=C1c2cc3c(cc2C2(CC2)N1CCC1CCN(Cc2ccccc2F)CC1)OCO3,154.0
CN(C)C(=O)Oc1cccc2c1cc(C(=O)N(C)C)c[n+]2C,154.0
CCCN=C(O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,154.0
CCCN=C(O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,154.0
O=c1c(C(O)=NCCC2CCN(Cc3ccccc3)CC2)coc2cc(Br)ccc12,154.0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1cccc(C(C)N3CCOCC3)c1)C2,154.0
O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc[n+]([O-])cc1,155.0
CNC(=O)c1sc(-c2ccnc(N=C(O)CNCCN=c3c4c([nH]c5ccccc35)CCCC4)c2)nc1OCC1CCC1,155.0
CN1c2ccccc2C(NCCCCCCC(O)=NCCCCN=c2c3c([nH]c4ccccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,156.0
COc1ccc2cc3[n+](cc2c1OCCCN(C)c1ccccc1)CCc1cc2c(cc1-3)OCO2,156.0
O=C(c1ccccc1Cl)N1CCC(C(O)=NCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)CC1,156.0
O=C1c2c(N=C(O)CN3CCCCC3)cccc2-c2nccc3cccc1c23,156.0
COc1cc2c(cc1OCCCCN1CCCC1)C(=O)/C(=C\c1ccncc1)C2,156.0
c1ccc2c(=NCCCCN=c3c4c([nH]c5ccccc35)CCCC4)c3c([nH]c2c1)CCCC3,157.0
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,0.043
C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(OC)cc1OC)c1ccc(O)nc1C2,0.0446
OC(CCc1c[nH]c2ccccc12)=NCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,0.06
CC1=C[C@@H]2Cc3[nH]c4cc(Cl)ccc4c(=N)c3[C@H](C1)C2,0.06
OC(CCc1c[nH]c2ccccc12)=NCCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,0.06
COc1cc(/C=C/c2nnc(-c3ccc(C(F)(F)F)cc3)o2)ccc1O,0.068
Clc1ccc2c(=NCCCCCCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)c3c([nH]c2c1)CCCC3,0.07
O=C(NCCCCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)c1cc(=O)c2c(O)cc(O)cc2o1,0.07
Clc1ccc2c(=NCCCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)c3c([nH]c2c1)CCCC3,0.07
COc1cc2c(cc1OC)/C(=C\c1ccc(O)c(N3CCCCC3)c1)OC2=O,0.07
COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)CC1)C2,0.09
O=C(NCCCCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)c1cc(=O)c2cc(O)c(O)cc2o1,0.09
COc1cc(/C=C/c2nnc(-c3ccc(OC(F)(F)F)cc3)o2)ccc1O,0.092
COc1cc2c(cc1OC)/C(=C/c1ccc(O)c(N3CCCCC3)c1)OC2=O,0.092
OC(CCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)=NCCc1c[nH]c2ccccc12,0.1
COc1ccc2oc(C(=O)NCCCCCCCCCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)cc(=O)c2c1,0.1
Br.CC[N+](CC)(CCCCCn1c(=O)cc(C)n(CCCCCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1[N+](=O)[O-],0.1
O=C(/C=C/c1cc[n+](Cc2ccccc2F)cc1)c1cc2cc(Br)ccc2oc1=O,0.11
CC[N+](CC)(CCN=C(O)C(O)=NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,0.12
COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCN=c1c3c([nH]c4cc(Cl)ccc14)CCCC3)O2,0.12
C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccc(N(C)C)cc1)c1ccc(O)nc1C2,0.121
CC[N+](CC)(CCCCCn1c(C)cc(=O)n(CCCCC[N+](CC)(CC)Cc2ccccc2)c1=O)Cc1ccccc1.[Br-].[Br-],0.14
COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(F)cc3)cc1)OC2.[Br-],0.15
COc1cccc2cc(C(=O)/C=C/c3cc[n+](Cc4ccccc4C)cc3)c(=O)oc12,0.16
c1ccc2c(=NCCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)c3c([nH]c2c1)CCCC3,0.17
C[N+](C)(C)c1cc(O)cc(OCCCCOc2cc(O)cc([N+](C)(C)C)c2)c1,0.17
COc1cc(/C=C/c2nnc(-c3ccc(F)cc3F)o2)ccc1O,0.19
OC(Cc1c[nH]c2ccccc12)=NCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,0.2
CC[N+](CC)(CCCCCn1c(=O)cc(C)n(CCCCCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1C(F)(F)F.[Br-],0.2
c1ccc2c(=NCCCCCCCCN=c3c4c([nH]c5c3CCCC5)CCCC4)c3c([nH]c2c1)CCCC3,0.2
COc1cc2oc(C(=O)NCCCCCCCCCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)cc(=O)c2cc1OC,0.2
COc1cccc2c1CCCC2NS(=O)(=O)N=C(O)OCc1ccccc1,0.209
COc1cc(/C=C/c2nnc(-c3ccc(Cl)cc3Cl)o2)ccc1O,0.22
CCC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=N)c3[C@@H](C1)C2,0.23
OC(CCCC[C@@H]1CCSS1)=NCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,0.23
COc1cc2oc(=O)c(OCCCCOc3cc(O)cc(N(C)C)c3)c(C)c2cc1OC,0.236
OC(CCCCC1CCSS1)=NCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,0.25
Cc1nc(C)c(C(=O)OCCCOC(=O)c2ccccn2)nc1C,0.25
CCCN(CC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(O)nc1C3)CC(=O)n1c2c(ccc1=O)[C@@]13CC(C)=C[C@@H](C2)[C@H]1CCCN3,157.0
COc1ccccc1NCC1CCN(Cc2ccccc2)CC1,157.0
COc1cc(CCC(O)=NCCCC(O)=NN=c2c3c([nH]c4ccccc24)CCCC3)cc(OC)c1OC,158.0
CCOC(=O)C1C(C)=Nc2nc3c(c(N)c2C1c1cccnc1)CCCC3,158.0
CCOC(=O)C1=C(C)N=C2NC3=C(CCCC3)C(N)=C2[C@@H]1c1ccccc1OC,158.0
C=C1c2ccc(Cl)cc2N=C2CCCCCN12,158.0
Clc1ccc2c(c1)N=C1CCCCCN1C2,158.0
COc1ccc([C@H]2OC(=O)[C@H]3[C@@H]2C(=O)O[C@@H]3c2ccc3c(c2)OCO3)cc1OC,158.0
CN1CCN(CC(O)=Nc2ccc3nc4c5[nH]c6ccccc6c5ccn4c(=O)c3c2)CC1,158.0
C[N+](C)(C)c1cccc(OCCCCOc2cccc([N+](C)(C)C)c2)c1,158.0
CCN(CCCCCCn1nc(-c2cc(F)ccc2O)ccc1=O)Cc1ccccc1N(C)C,158.0
CC1=C[C@@H]2Cc3[nH]c4cc(Cl)ccc4c(=NCc4ccc(C#N)cc4)c3[C@H](C1)C2,158.0
CCN(CCCCCCN=c1c2c([nH]c3ccccc13)CCCC2)CC(O)=Nc1nc(-c2ccc(OC)cc2)cs1,158.49
CCN(CCCCN=c1c2c([nH]c3ccccc13)CCCC2)CC(O)=Nc1nc(-c2ccccc2)cs1,158.49
CCCCCCCN=C(O)Oc1ccc2c(c1)C1(C)CCN(CC)C2C1,159.0
CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C(=O)OC(C)(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CS1,159.0
O=C(c1cccc(Cl)c1)N1CCC(C(O)=NCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)CC1,159.0
CCCCCCCN=C(O)Oc1cccc(CN(CC)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,160.0
CN(C)CCc1cccc(OC(=O)N(C)C)c1,160.0
CCOC(=O)C1C(C)=Nc2nc3c(c(N)c2C1c1ccccc1OC)CCCC3,160.0
CC1CCN(Cc2ccccc2[N+](=O)[O-])CC1,160.0
CNc1cc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])cc1[N+](=O)[O-],160.0
Nc1c2c(nc3c1C(c1cccc(O)c1)n1c(=O)c4ccccc4c(=O)n1-3)CCCC2,160.0
O=c1c2ccccc2nnn1Cc1ccc[n+](Cc2ccc([N+](=O)[O-])cc2)c1,160.0
COc1ccc2c(c1)O/C(=C\c1ccc(OCCN3CCCCC3)c(Cl)c1)C2=O,160.0
Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(O)=NCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,160.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3[N+](=O)[O-])CC1)C2,160.0
O=S(=O)(CCCN1CCN(Cc2ccccc2)CC1)NCCNc1cccc2ccccc12,160.0
CN(C)CCNC(=O)c1ccc(/C=C2\CCn3c2nc2cc(Cl)ccc2c3=O)cc1,160.0
COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(CN3CCCCC3)c1)C2,160.0
O=C(/C=C/c1ccc(N2CCCCC2)cc1)c1sccc1Cl,160.0
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)cc1)O2,160.0
CN=C(O)Oc1ccc2c(c1)c1c(n2C)C(=NCCc2ccccc2)CC1,160.0
CC/N=C1\CCc2c1n(C)c1ccc(OC(O)=NC)c(Cl)c21,160.0
CN1c2ccccc2C(NCCCCCCC(=O)CCCCN=c2c3c([nH]c4ccccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,160.0
c1cc(-c2ccc(Cn3ccc(=[N+]4CCCCC4)cc3)cc2)ccc1Cn1ccc(=[N+]2CCCCC2)cc1,160.0
COC(=O)C1C(c2ccc(C)cc2)C[C@H]2[C@H](O)CC1N2C,160.0
O=c1c2ccccc2nc2n1CC/C2=C\c1ccc(OCCN2CCCCC2)cc1,160.0
Cn1c(=O)cc(-c2ccncc2F)[nH]c1=NCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,160.0
